score	concepts	kinds	video	timestamp	url_ts	text
5	red-light	never,because	Blue Light, EMF, Circadian Rhythm, Mitochondria and Quantum 	01:12:50.120	https://www.youtube.com/watch?v=X5WCYlaPAwM&t=4370	never be inside without a red light somewhere on me because I know that the glass blocks 40 to 60 percent of it and there's no UV getting through so those are the basic things I do I tend not to
5	red-light	always,because	Uncomfortable Truths with Dr Jack Kruse	01:09:24.299	https://www.youtube.com/watch?v=Zka4Lnire1k&t=4164	just the act of looking in there because I'm using a Xenon bulb on a Zeiss microscope is actually causing brain damage in my patient so why do I always put red light and UV light on the
5	vitamin-d	never,because	Uncomfortable Truths with Dr Jack Kruse	01:29:10.800	https://www.youtube.com/watch?v=Zka4Lnire1k&t=5350	bloodstream to the liver and the kidney to be changed but this is the key point the reason why so many people from the UK can go to the sun stay out and never raise their vitamin D up because they
5	vitamin-d	never,because	Uncomfortable Truths with Dr Jack Kruse	01:29:13.199	https://www.youtube.com/watch?v=Zka4Lnire1k&t=5353	to be changed but this is the key point the reason why so many people from the UK can go to the sun stay out and never raise their vitamin D up because they don't realize that their cholesterol on
5	vitamin-d	never,because	Uncomfortable Truths with Dr Jack Kruse	01:29:15.420	https://www.youtube.com/watch?v=Zka4Lnire1k&t=5355	the reason why so many people from the UK can go to the sun stay out and never raise their vitamin D up because they don't realize that their cholesterol on their surface doesn't allow the process
5	vitamin-d	never,because	Uncomfortable Truths with Dr Jack Kruse	01:29:17.460	https://www.youtube.com/watch?v=Zka4Lnire1k&t=5357	UK can go to the sun stay out and never raise their vitamin D up because they don't realize that their cholesterol on their surface doesn't allow the process to happen there's a photo isomerization
5	blue-light	always,because	Uncomfortable Truths with Dr Jack Kruse	01:58:34.980	https://www.youtube.com/watch?v=Zka4Lnire1k&t=7114	is it that every screen that's made on a text screen is always blue lit and it's always in the blue light Hazard between 435 and 465. I'm going to tell you the reason why because it lowers your
5	melanin	always,because	Uncomfortable Truths with Dr Jack Kruse	02:11:56.460	https://www.youtube.com/watch?v=Zka4Lnire1k&t=7916	um I I told her about an experience I had with mushrooms when I was a teenager had no effect on me at all and I think the reason for that is because my brain has always had pretty good melanin in it
5	melanin	always,fundamental	Uncomfortable Truths with Dr Jack Kruse	02:12:06.420	https://www.youtube.com/watch?v=Zka4Lnire1k&t=7926	has always had pretty good melanin in it uh and I fundamentally believe that these medications help people who have very poor melanin renovation in their body
5	pollack	always,because	Godfather of Quantum Biology: Upbringing, Andrew Huberman, L	01:00:17.319	https://www.youtube.com/watch?v=amM835C0i94&t=3617	problem with anybody who's like Casey means Cali means uberman even Jerry poock you know I put Pollack in there because you know he he always cries well I need more money to do it I dude how
5	EMF	always,because	Dr. Jack Kruse EMF Podcast Debrief, 5G Explained and Q&A | L	00:52:50.799	https://www.youtube.com/watch?v=cCU6JShp5-k&t=3170	reflective and perhaps even multiplying the EMF back into a different that's what I've always that's what I've always wondered with like the EMF clothing and stuff because it's not closed like your
5	EMF	always,because	Dr. Jack Kruse EMF Podcast Debrief, 5G Explained and Q&A | L	00:52:52.280	https://www.youtube.com/watch?v=cCU6JShp5-k&t=3172	the EMF back into a different that's what I've always that's what I've always wondered with like the EMF clothing and stuff because it's not closed like your head's sticking out of it your arms are
5	EMF	always,because	Dr. Jack Kruse EMF Podcast Debrief, 5G Explained and Q&A | L	00:52:54.280	https://www.youtube.com/watch?v=cCU6JShp5-k&t=3174	what I've always that's what I've always wondered with like the EMF clothing and stuff because it's not closed like your head's sticking out of it your arms are sticking out of it it's like is it just
5	melanin	always,because	Dr. Jack Kruse EMF Podcast Debrief, 5G Explained and Q&A | L	01:32:54.679	https://www.youtube.com/watch?v=cCU6JShp5-k&t=5574	about you Tristan thoughts on that since the podcast you know whenever anyone pulls out a supplement I'm always very skeptical he mentioned it was just kind of like precursor to melanin which yeah
5	blue-light	always,because	Dr Jack Kruse _Anti-aging scientists wrong! Truth about  mTO	00:46:35.819	https://www.youtube.com/watch?v=cy8cByk8H00&t=2795	always flummoxed me he goes why do we have so much melanops in our brain we all know blue light doesn't get through our skull except through our eyes because it doesn't make any sense to me
5	red-light	never,must	#57 - Dr. Jack Kruse	01:28:22.400	https://www.youtube.com/watch?v=drdn_hDGALk&t=5302	blood the most. If you run a test utilizing anybody's red light panel that's LED based, you will never change the dialectric constant of their fluid. Is that a study that needs to be done?
5	red-light	never,because	Dr. Jack Kruse: Silent Weapons for Silent Wars	00:51:15.440	https://www.youtube.com/watch?v=fVUJyK_y3KY&t=3075	without red light. And that's the key of why you began to understand how nefarious Obama was because he took out UV and IR light so that you would never have it. That's what was in an
5	blue-light	always,must	Dr. Jack Kruse Lost 133 lbs in 1 Year Without Exercising - W	00:17:48.800	https://www.youtube.com/watch?v=fskWPCapafI&t=1068	you really need to cut all blue light exposure. And you know, I I always like to tell people, think about the Pink Floyd album back from, you know, the late '60s and early '70s when he saw the
5	EMF	always,because	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:05:30.460	https://www.youtube.com/watch?v=g_rlcavhGLs&t=330	the light of the star in the sky and the problem is 99% of people in the world today no longer live under that light and it turns out most of the chronic disease paradigms almost always involve light at some level and it turned out my obesity I realized was tied to the new light at night and a lack of sunlight during the day and turned out a lot of non-native EMF because of my job why as
5	EMF	always,because	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:05:37.180	https://www.youtube.com/watch?v=g_rlcavhGLs&t=337	today no longer live under that light and it turns out most of the chronic disease paradigms almost always involve light at some level and it turned out my obesity I realized was tied to the new light at night and a lack of sunlight during the day and turned out a lot of non-native EMF because of my job why as a neurosurgeon most people get hurt you know after the Sun sets and that's what
5	EMF	always,because	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:05:42.400	https://www.youtube.com/watch?v=g_rlcavhGLs&t=342	disease paradigms almost always involve light at some level and it turned out my obesity I realized was tied to the new light at night and a lack of sunlight during the day and turned out a lot of non-native EMF because of my job why as a neurosurgeon most people get hurt you know after the Sun sets and that's what I have to stay up late at night you know operating on them and it turned out for
5	dopamine	always,because	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:10:45.560	https://www.youtube.com/watch?v=g_rlcavhGLs&t=645	people don't understand about dopamine as dopamine is created from the aromatic amino acid tyrosine and phenylalanine in humans and the reason why I use the word aromatic is not to confuse the audiences so the audience know the benzene ring is a photon trap and it turns out it's a photon trap for UV light because most people who come upon this information always think that melatonin is a
5	iron	never,must	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:33:39.170	https://www.youtube.com/watch?v=g_rlcavhGLs&t=2019	thing happens what happens the blood vessels are raised to the surface so that they can absorb light what is hemoglobin absorb 250 to 600 nanometer light so red blood cells are ferryboats hmm then to work operationally they have to be sulfated what else do you know in your body that has to be sulfated most people never talk about cholesterol and
5	vitamin-d	never,must	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:33:47.990	https://www.youtube.com/watch?v=g_rlcavhGLs&t=2027	nanometer light so red blood cells are ferryboats hmm then to work operationally they have to be sulfated what else do you know in your body that has to be sulfated most people never talk about cholesterol and vitamin D you know that vitamin D is made from cholesterol there's only one hydrogen difference and a little bond that's not there and 312 nanometer light
5	vitamin-d	never,must	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:33:53.000	https://www.youtube.com/watch?v=g_rlcavhGLs&t=2033	hmm then to work operationally they have to be sulfated what else do you know in your body that has to be sulfated most people never talk about cholesterol and vitamin D you know that vitamin D is made from cholesterol there's only one hydrogen difference and a little bond that's not there and 312 nanometer light which is UVB light does this well once that is connected it also has to be
5	vitamin-d	never,must	Jack Kruse on How Light sculpts Your Microbiome & Implicatio	00:33:59.540	https://www.youtube.com/watch?v=g_rlcavhGLs&t=2039	your body that has to be sulfated most people never talk about cholesterol and vitamin D you know that vitamin D is made from cholesterol there's only one hydrogen difference and a little bond that's not there and 312 nanometer light which is UVB light does this well once that is connected it also has to be sulfated guess what sulphates it things that are going on in your gut mm-hmm and
5	circadian	always,because	Dr Jack Kruse On Biohacking Your Water, EMFs, Blue Light, DH	00:23:31.799	https://www.youtube.com/watch?v=kZZSLQFZnQM&t=1411	right the question is I've thought about doing this like wearing red glasses in the daytime but the problem is I was always afraid that I'm going to um ruin my circadian rhythm because you need
5	vitamin-d	never,because	Dr Jack Kruse On Biohacking Your Water, EMFs, Blue Light, DH	00:58:01.520	https://www.youtube.com/watch?v=kZZSLQFZnQM&t=3481	where you live on this planet will determine your level of vitamin D so for example if you live in Sweden you're not going to have a high level of vitamin D ever because the sun's power it never
